id,name,s3_path,content_start,content_end,publication_date,modification_date,content_length,origin_date,collection,night_imaging_mode,night_mode_rule,product_type,processing_level,operational_mode,platform_serial_identifier,instrument_short_name,tile_id,relative_orbit_number,orbit_number,cloud_cover,processing_baseline,quality_status,attributes_json
81e81729-29f4-47e8-b74a-8b0805f033d6,S2A_MSIL1C_20251206T183141_N0511_R113_T40RBQ_20251206T202612.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/06/S2A_MSIL1C_20251206T183141_N0511_R113_T40RBQ_20251206T202612.SAFE,2025-12-06T18:31:41.024000Z,2025-12-06T18:31:41.024000Z,2025-12-06T21:00:52.434797Z,2025-12-06T21:00:52.434797Z,5277156,2025-12-06T20:57:41.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,40RBQ,113,54622,0.0,,,"{""beginningDateTime"": ""2025-12-06T18:31:41.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251206T202612_S20251206T183140_N05.11"", ""endingDateTime"": ""2025-12-06T18:31:41.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251206T202612_A054622_T40RBQ_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54622, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-06T20:26:12.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251206T183141_054622_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 113, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251206T202612_A054622_T40RBQ_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251206T202612_S20251206T183140_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251206T202612_A054622_T40RBQ_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-06T20:57:40Z,2025-12-06T20:57:40Z,2025-12-06T20:57:41Z"", ""tileId"": ""40RBQ""}"
e3fa702d-b14e-4858-b5c6-e6fed1895841,S2A_MSIL1C_20251206T183141_N0511_R113_T40RCN_20251206T202612.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/06/S2A_MSIL1C_20251206T183141_N0511_R113_T40RCN_20251206T202612.SAFE,2025-12-06T18:31:41.024000Z,2025-12-06T18:31:41.024000Z,2025-12-06T21:01:20.388920Z,2025-12-06T21:01:20.388920Z,5240189,2025-12-06T20:57:53.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,40RCN,113,54622,0.0,,,"{""beginningDateTime"": ""2025-12-06T18:31:41.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251206T202612_S20251206T183140_N05.11"", ""endingDateTime"": ""2025-12-06T18:31:41.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251206T202612_A054622_T40RCN_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54622, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-06T20:26:12.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251206T183141_054622_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 113, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251206T202612_A054622_T40RCN_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251206T202612_S20251206T183140_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251206T202612_A054622_T40RCN_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-06T20:57:53Z,2025-12-06T20:57:40Z,2025-12-06T20:57:53Z"", ""tileId"": ""40RCN""}"
2982d2f8-1fca-408c-81e5-a0f31a65fe02,S2A_MSIL1C_20251206T183141_N0511_R113_T40RCP_20251206T202612.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/06/S2A_MSIL1C_20251206T183141_N0511_R113_T40RCP_20251206T202612.SAFE,2025-12-06T18:31:41.024000Z,2025-12-06T18:31:41.024000Z,2025-12-06T21:00:49.275496Z,2025-12-06T21:00:49.275496Z,6835733,2025-12-06T20:57:40.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,40RCP,113,54622,0.0,,,"{""beginningDateTime"": ""2025-12-06T18:31:41.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251206T202612_S20251206T183140_N05.11"", ""endingDateTime"": ""2025-12-06T18:31:41.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251206T202612_A054622_T40RCP_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54622, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-06T20:26:12.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251206T183141_054622_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 113, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251206T202612_A054622_T40RCP_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251206T202612_S20251206T183140_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251206T202612_A054622_T40RCP_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-06T20:57:40Z,2025-12-06T20:57:40Z,2025-12-06T20:57:40Z"", ""tileId"": ""40RCP""}"
e5db880c-cb54-4579-8bab-21c10c187560,S2A_MSIL1C_20251206T183141_N0511_R113_T40RCQ_20251206T202612.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/06/S2A_MSIL1C_20251206T183141_N0511_R113_T40RCQ_20251206T202612.SAFE,2025-12-06T18:31:41.024000Z,2025-12-06T18:31:41.024000Z,2025-12-06T21:00:48.346551Z,2025-12-06T21:00:48.346551Z,6500711,2025-12-06T20:57:40.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,40RCQ,113,54622,0.0,,,"{""beginningDateTime"": ""2025-12-06T18:31:41.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251206T202612_S20251206T183140_N05.11"", ""endingDateTime"": ""2025-12-06T18:31:41.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251206T202612_A054622_T40RCQ_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54622, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-06T20:26:12.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251206T183141_054622_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 113, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251206T202612_A054622_T40RCQ_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251206T202612_S20251206T183140_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251206T202612_A054622_T40RCQ_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-06T20:57:40Z,2025-12-06T20:57:40Z,2025-12-06T20:57:40Z"", ""tileId"": ""40RCQ""}"
d0437053-f874-4838-8c77-46f6d7959fbb,S2A_MSIL1C_20251206T183141_N0511_R113_T40RDN_20251206T202612.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/06/S2A_MSIL1C_20251206T183141_N0511_R113_T40RDN_20251206T202612.SAFE,2025-12-06T18:31:41.024000Z,2025-12-06T18:31:41.024000Z,2025-12-06T21:01:54.139462Z,2025-12-06T21:01:54.139462Z,4541685,2025-12-06T20:57:53.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,40RDN,113,54622,0.0,,,"{""beginningDateTime"": ""2025-12-06T18:31:41.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251206T202612_S20251206T183140_N05.11"", ""endingDateTime"": ""2025-12-06T18:31:41.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251206T202612_A054622_T40RDN_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54622, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-06T20:26:12.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251206T183141_054622_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 113, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251206T202612_A054622_T40RDN_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251206T202612_S20251206T183140_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251206T202612_A054622_T40RDN_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-06T20:57:53Z,2025-12-06T20:57:40Z,2025-12-06T20:57:53Z"", ""tileId"": ""40RDN""}"
cecf48ad-946e-4315-a338-c6d612e001c5,S2A_MSIL1C_20251206T183141_N0511_R113_T40RDP_20251206T202612.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/06/S2A_MSIL1C_20251206T183141_N0511_R113_T40RDP_20251206T202612.SAFE,2025-12-06T18:31:41.024000Z,2025-12-06T18:31:41.024000Z,2025-12-06T21:02:02.484910Z,2025-12-06T21:02:02.484910Z,4748852,2025-12-06T20:57:53.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,40RDP,113,54622,0.0,,,"{""beginningDateTime"": ""2025-12-06T18:31:41.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251206T202612_S20251206T183140_N05.11"", ""endingDateTime"": ""2025-12-06T18:31:41.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251206T202612_A054622_T40RDP_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54622, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-06T20:26:12.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251206T183141_054622_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 113, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251206T202612_A054622_T40RDP_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251206T202612_S20251206T183140_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251206T202612_A054622_T40RDP_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-06T20:57:53Z,2025-12-06T20:57:40Z,2025-12-06T20:57:53Z"", ""tileId"": ""40RDP""}"
6761c9d6-31f1-493e-bc35-98aff785849c,S2A_MSIL1C_20251209T202601_N0511_R014_T34SFG_20251209T205123.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/09/S2A_MSIL1C_20251209T202601_N0511_R014_T34SFG_20251209T205123.SAFE,2025-12-09T20:26:01.024000Z,2025-12-09T20:26:01.024000Z,2025-12-09T21:22:41.384433Z,2025-12-09T21:22:41.384433Z,5469280,2025-12-09T21:19:31.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,34SFG,14,54666,0.0,,,"{""beginningDateTime"": ""2025-12-09T20:26:01.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251209T205123_S20251209T202600_N05.11"", ""endingDateTime"": ""2025-12-09T20:26:01.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251209T205123_A054666_T34SFG_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54666, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-09T20:51:23.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251209T202601_054666_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 14, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251209T205123_A054666_T34SFG_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251209T205123_S20251209T202600_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251209T205123_A054666_T34SFG_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-09T21:19:31Z,2025-12-09T21:19:30Z,2025-12-09T21:19:31Z"", ""tileId"": ""34SFG""}"
e9ffd182-104f-45b5-bb0a-2fb7f7be0673,S2A_MSIL1C_20251209T202601_N0511_R014_T34SFH_20251209T205123.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/09/S2A_MSIL1C_20251209T202601_N0511_R014_T34SFH_20251209T205123.SAFE,2025-12-09T20:26:01.024000Z,2025-12-09T20:26:01.024000Z,2025-12-09T21:22:05.354104Z,2025-12-09T21:22:05.354104Z,5239004,2025-12-09T21:19:31.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,34SFH,14,54666,0.0,,,"{""beginningDateTime"": ""2025-12-09T20:26:01.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251209T205123_S20251209T202600_N05.11"", ""endingDateTime"": ""2025-12-09T20:26:01.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251209T205123_A054666_T34SFH_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54666, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-09T20:51:23.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251209T202601_054666_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 14, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251209T205123_A054666_T34SFH_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251209T205123_S20251209T202600_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251209T205123_A054666_T34SFH_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-09T21:19:31Z,2025-12-09T21:19:30Z,2025-12-09T21:19:31Z"", ""tileId"": ""34SFH""}"
97d38760-f645-45cf-bead-b0217940769d,S2A_MSIL1C_20251209T202601_N0511_R014_T34SGG_20251209T205123.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/09/S2A_MSIL1C_20251209T202601_N0511_R014_T34SGG_20251209T205123.SAFE,2025-12-09T20:26:01.024000Z,2025-12-09T20:26:01.024000Z,2025-12-09T21:22:41.492541Z,2025-12-09T21:22:41.492541Z,4506957,2025-12-09T21:19:31.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,34SGG,14,54666,0.0,,,"{""beginningDateTime"": ""2025-12-09T20:26:01.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251209T205123_S20251209T202600_N05.11"", ""endingDateTime"": ""2025-12-09T20:26:01.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251209T205123_A054666_T34SGG_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54666, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-09T20:51:23.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251209T202601_054666_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 14, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251209T205123_A054666_T34SGG_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251209T205123_S20251209T202600_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251209T205123_A054666_T34SGG_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-09T21:19:31Z,2025-12-09T21:19:30Z,2025-12-09T21:19:31Z"", ""tileId"": ""34SGG""}"
9b1a4983-c8ed-46b0-b4bc-847b2c11294f,S2A_MSIL1C_20251209T202601_N0511_R014_T34SGH_20251209T205123.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/09/S2A_MSIL1C_20251209T202601_N0511_R014_T34SGH_20251209T205123.SAFE,2025-12-09T20:26:01.024000Z,2025-12-09T20:26:01.024000Z,2025-12-09T21:22:04.691371Z,2025-12-09T21:22:04.691371Z,5087530,2025-12-09T21:19:31.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,34SGH,14,54666,0.0,,,"{""beginningDateTime"": ""2025-12-09T20:26:01.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251209T205123_S20251209T202600_N05.11"", ""endingDateTime"": ""2025-12-09T20:26:01.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251209T205123_A054666_T34SGH_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54666, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-09T20:51:23.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251209T202601_054666_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 14, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251209T205123_A054666_T34SGH_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251209T205123_S20251209T202600_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251209T205123_A054666_T34SGH_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-09T21:19:31Z,2025-12-09T21:19:30Z,2025-12-09T21:19:31Z"", ""tileId"": ""34SGH""}"
40b6b233-2405-4491-b592-f641c13a51e6,S2A_MSIL1C_20251209T202601_N0511_R014_T35SKB_20251209T205123.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/09/S2A_MSIL1C_20251209T202601_N0511_R014_T35SKB_20251209T205123.SAFE,2025-12-09T20:26:01.024000Z,2025-12-09T20:26:01.024000Z,2025-12-09T21:22:41.357217Z,2025-12-09T21:22:41.357217Z,4446665,2025-12-09T21:19:31.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,35SKB,14,54666,0.0,,,"{""beginningDateTime"": ""2025-12-09T20:26:01.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251209T205123_S20251209T202600_N05.11"", ""endingDateTime"": ""2025-12-09T20:26:01.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251209T205123_A054666_T35SKB_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54666, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-09T20:51:23.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251209T202601_054666_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 14, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251209T205123_A054666_T35SKB_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251209T205123_S20251209T202600_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251209T205123_A054666_T35SKB_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-09T21:19:31Z,2025-12-09T21:19:30Z,2025-12-09T21:19:31Z"", ""tileId"": ""35SKB""}"
c297e35b-2a5b-4486-8291-0fde29b67259,S2A_MSIL1C_20251209T202601_N0511_R014_T35SKC_20251209T205123.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/09/S2A_MSIL1C_20251209T202601_N0511_R014_T35SKC_20251209T205123.SAFE,2025-12-09T20:26:01.024000Z,2025-12-09T20:26:01.024000Z,2025-12-09T21:22:41.970651Z,2025-12-09T21:22:41.970651Z,5639943,2025-12-09T21:19:31.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,35SKC,14,54666,0.0,,,"{""beginningDateTime"": ""2025-12-09T20:26:01.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251209T205123_S20251209T202600_N05.11"", ""endingDateTime"": ""2025-12-09T20:26:01.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251209T205123_A054666_T35SKC_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54666, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-09T20:51:23.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251209T202601_054666_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 14, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251209T205123_A054666_T35SKC_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251209T205123_S20251209T202600_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251209T205123_A054666_T35SKC_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-09T21:19:31Z,2025-12-09T21:19:30Z,2025-12-09T21:19:31Z"", ""tileId"": ""35SKC""}"
ae493d1e-9599-4b9a-a4e5-bdb68890535f,S2A_MSIL1C_20251209T202601_N0511_R014_T35SLB_20251209T205123.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/09/S2A_MSIL1C_20251209T202601_N0511_R014_T35SLB_20251209T205123.SAFE,2025-12-09T20:26:01.024000Z,2025-12-09T20:26:01.024000Z,2025-12-09T21:22:06.809759Z,2025-12-09T21:22:06.809759Z,4041917,2025-12-09T21:19:31.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,35SLB,14,54666,0.0,,,"{""beginningDateTime"": ""2025-12-09T20:26:01.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251209T205123_S20251209T202600_N05.11"", ""endingDateTime"": ""2025-12-09T20:26:01.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251209T205123_A054666_T35SLB_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54666, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-09T20:51:23.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251209T202601_054666_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 14, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251209T205123_A054666_T35SLB_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251209T205123_S20251209T202600_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251209T205123_A054666_T35SLB_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-09T21:19:31Z,2025-12-09T21:19:30Z,2025-12-09T21:19:31Z"", ""tileId"": ""35SLB""}"
917a3aef-6972-4862-805f-e78e733cdb00,S2A_MSIL1C_20251209T202601_N0511_R014_T35SLC_20251209T205123.SAFE,/eodata/Sentinel-2/MSI/L1C/2025/12/09/S2A_MSIL1C_20251209T202601_N0511_R014_T35SLC_20251209T205123.SAFE,2025-12-09T20:26:01.024000Z,2025-12-09T20:26:01.024000Z,2025-12-09T21:22:51.439623Z,2025-12-09T21:22:51.439623Z,4724145,2025-12-09T21:19:31.000000Z,SENTINEL-2,True,platformSerialIdentifier=A; operationalMode=INS-RAW,S2MSI1C,S2MSI1C,INS-RAW,A,MSI,35SLC,14,54666,0.0,,,"{""beginningDateTime"": ""2025-12-09T20:26:01.024000Z"", ""cloudCover"": 0.0, ""datastripId"": ""S2A_OPER_MSI_L1C_DS_2APS_20251209T205123_S20251209T202600_N05.11"", ""endingDateTime"": ""2025-12-09T20:26:01.024000Z"", ""granuleIdentifier"": ""S2A_OPER_MSI_L1C_TL_2APS_20251209T205123_A054666_T35SLC_N05.11"", ""instrumentShortName"": ""MSI"", ""operationalMode"": ""INS-RAW"", ""orbitNumber"": 54666, ""origin"": ""ESA"", ""platformSerialIdentifier"": ""A"", ""platformShortName"": ""SENTINEL-2"", ""processingDate"": ""2025-12-09T20:51:23.000000Z"", ""processingLevel"": ""S2MSI1C"", ""processorVersion"": ""05.11"", ""productGroupId"": ""GS2A_20251209T202601_054666_N05.11"", ""productType"": ""S2MSI1C"", ""relativeOrbitNumber"": 14, ""sourceProduct"": ""S2A_OPER_MSI_L1C_TL_2APS_20251209T205123_A054666_T35SLC_N05.11,S2A_OPER_MSI_L1C_DS_2APS_20251209T205123_S20251209T202600_N05.11,S2A_OPER_MSI_L1C_TC_2APS_20251209T205123_A054666_T35SLC_N05.11.jp2"", ""sourceProductOriginDate"": ""2025-12-09T21:19:31Z,2025-12-09T21:19:30Z,2025-12-09T21:19:31Z"", ""tileId"": ""35SLC""}"
